   0.50000E-02   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.15000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.25000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.35000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.45000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.55000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.65000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.75000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.85000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.95000E-01   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.10500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.11500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.12500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.13500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.14500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.15500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.16500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.17500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.18500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.19500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.20500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.21500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.22500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.23500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.24500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.25500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.26500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.27500E+00   0.16192E+03   0.37541E+01   0.00000E+00   0.37541E+01   0.00000E+00
   0.28500E+00   0.16192E+03   0.37541E+01   0.63575E-16   0.37541E+01   0.26896E-15
   0.29500E+00   0.16192E+03   0.37541E+01   0.23810E-15   0.37541E+01   0.10073E-14
   0.30500E+00   0.16192E+03   0.37541E+01   0.91092E-15   0.37541E+01   0.38538E-14
   0.31500E+00   0.16192E+03   0.37541E+01   0.28296E-14   0.37541E+01   0.11971E-13
   0.32500E+00   0.16192E+03   0.37541E+01   0.89239E-14   0.37541E+01   0.37754E-13
   0.33500E+00   0.16192E+03   0.37541E+01   0.27342E-13   0.37541E+01   0.11567E-12
   0.34500E+00   0.16192E+03   0.37541E+01   0.81847E-13   0.37541E+01   0.34627E-12
   0.35500E+00   0.16192E+03   0.37541E+01   0.24034E-12   0.37541E+01   0.10168E-11
   0.36500E+00   0.16192E+03   0.37541E+01   0.69147E-12   0.37541E+01   0.29254E-11
   0.37500E+00   0.16192E+03   0.37541E+01   0.19489E-11   0.37541E+01   0.82452E-11
   0.38500E+00   0.16192E+03   0.37541E+01   0.53815E-11   0.37541E+01   0.22767E-10
   0.39500E+00   0.16192E+03   0.37541E+01   0.14556E-10   0.37541E+01   0.61583E-10
   0.40500E+00   0.16192E+03   0.37541E+01   0.38568E-10   0.37541E+01   0.16317E-09
