0.01
  1.1200      .20179     -.19080      142.61      .16428    
  1.1300      .20343     -.18970      142.79      .16417    
  1.1400      .20507     -.18860      142.96      .16407    
  1.1500      .20671     -.18749      143.14      .16397    
  1.1600      .20835     -.18639      143.31      .16387    
  1.1700      .20998     -.18528      143.48      .16377    
  1.1800      .21162     -.18418      143.65      .16367    
  1.1900      .21326     -.18307      143.82      .16358    
  1.2000      .21489     -.18197      143.99      .16348    
  1.2100      .21653     -.18086      144.15      .16339    
  1.2200      .21816     -.17976      144.32      .16329    
  1.2300      .21979     -.17865      144.48      .16320    
  1.2400      .22142     -.17755      144.64      .16311    
  1.2500      .22305     -.17644      144.80      .16302    
  1.2600      .22468     -.17534      144.96      .16293    
  1.2700      .22631     -.17424      145.12      .16285    
  1.2800      .22794     -.17313      145.28      .16276    
  1.2900      .22956     -.17203      145.43      .16268    
  1.3000      .23119     -.17092      145.59      .16259    
  1.3100      .23282     -.16982      145.74      .16251    
  1.3200      .23444     -.16871      145.90      .16243    
  1.3300      .23606     -.16761      146.05      .16235    
  1.3400      .23769     -.16650      146.20      .16227    
  1.3500      .23931     -.16540      146.35      .16219    
  1.3600      .24093     -.16429      146.50      .16211    
  1.3700      .24255     -.16319      146.64      .16204    
  1.3800      .24417     -.16208      146.79      .16196    
  1.3900      .24579     -.16098      146.94      .16189    
  1.4000      .24741     -.15988      147.08      .16181    
  1.4100      .24902     -.15877      147.23      .16174    
  1.4200      .25064     -.15767      147.37      .16167    
  1.4300      .25226     -.15656      147.51      .16159    
  1.4400      .25387     -.15546      147.65      .16152    
  1.4500      .25549     -.15435      147.79      .16145    
  1.4600      .25710     -.15325      147.93      .16138    
  1.4700      .25871     -.15214      148.07      .16132    
  1.4800      .26033     -.15104      148.21      .16125    
  1.4900      .26194     -.14993      148.35      .16118    
  1.5000      .26355     -.14883      148.48      .16112    
  1.5100      .26516     -.14772      148.62      .16105    
  1.5200      .26677     -.14662      148.75      .16099    
  1.5300      .26838     -.14552      148.89      .16092    
  1.5400      .26999     -.14441      149.02      .16086    
  1.5500      .27159     -.14331      149.15      .16080    
  1.5600      .27320     -.14220      149.28      .16073    
  1.5700      .27481     -.14110      149.41      .16067    
  1.5800      .27641     -.13999      149.54      .16061    
  1.5900      .27802     -.13889      149.67      .16055    
  1.6000      .27963     -.13778      149.80      .16049    
  1.6100      .28123     -.13668      149.93      .16043    
  1.6200      .28283     -.13557      150.05      .16038    
  1.6300      .28444     -.13447      150.18      .16032    
  1.6400      .28604     -.13336      150.30      .16026    
  1.6500      .28764     -.13226      150.43      .16020    
  1.6600      .28924     -.13116      150.55      .16015    
  1.6700      .29084     -.13005      150.68      .16009    
  1.6800      .29244     -.12895      150.80      .16004    
  1.6900      .29404     -.12784      150.92      .15998    
  1.7000      .29564     -.12674      151.04      .15993    
  1.7100      .29724     -.12563      151.16      .15988    
  1.7200      .29884     -.12453      151.28      .15983    
  1.7300      .30044     -.12342      151.40      .15977    
  1.7400      .30203     -.12232      151.52      .15972    
  1.7500      .30363     -.12121      151.64      .15967    
  1.7600      .30523     -.12011      151.76      .15962    
  1.7700      .30682     -.11900      151.87      .15957    
  1.7800      .30842     -.11790      151.99      .15952    
  1.7900      .31001     -.11679      152.11      .15947    
  1.8000      .31161     -.11569      152.22      .15942    
  1.8100      .31320     -.11459      152.34      .15938    
  1.8200      .31479     -.11348      152.45      .15933    
  1.8300      .31639     -.11238      152.56      .15928    
  1.8400      .31798     -.11127      152.68      .15923    
  1.8500      .31957     -.11017      152.79      .15919    
  1.8600      .32116     -.10906      152.90      .15914    
  1.8700      .32275     -.10796      153.01      .15910    
  1.8800      .32434     -.10685      153.12      .15905    
  1.8900      .32593     -.10575      153.23      .15901    
  1.9000      .32752     -.10464      153.34      .15896    
  1.9100      .32911     -.10354      153.45      .15892    
  1.9200      .33070     -.10243      153.56      .15888    
  1.9300      .33229     -.10133      153.67      .15883    
  1.9400      .33388     -.10023      153.78      .15879    
  1.9500      .33547     -.99121E-01  153.88      .15875    
  1.9600      .33705     -.98016E-01  153.99      .15871    
  1.9700      .33864     -.96912E-01  154.10      .15867    
  1.9800      .34023     -.95807E-01  154.20      .15862    
  1.9900      .34181     -.94703E-01  154.31      .15858    
  2.0000      .34340     -.93598E-01  154.41      .15854    
  2.0100      .34498     -.92493E-01  154.52      .15850    
  2.0200      .34657     -.91389E-01  154.62      .15846    
  2.0300      .34815     -.90284E-01  154.72      .15842    
  2.0400      .34974     -.89179E-01  154.83      .15839    
  2.0500      .35132     -.88075E-01  154.93      .15835    
  2.0600      .35290     -.86970E-01  155.03      .15831    
  2.0700      .35448     -.85866E-01  155.13      .15827    
  2.0800      .35607     -.84761E-01  155.23      .15823    
  2.0900      .35765     -.83656E-01  155.33      .15820    
  2.1000      .35923     -.82552E-01  155.43      .15816    
  2.1100      .36081     -.81447E-01  155.53      .15812    
  2.1200      .36239     -.80342E-01  155.63      .15809    
  2.1300      .36397     -.79238E-01  155.73      .15805    
  2.1400      .36555     -.78133E-01  155.83      .15801    
  2.1500      .36713     -.77029E-01  155.93      .15798    
  2.1600      .36871     -.75924E-01  156.03      .15794    
  2.1700      .37029     -.74819E-01  156.12      .15791    
  2.1800      .37187     -.73715E-01  156.22      .15787    
  2.1900      .37345     -.72610E-01  156.32      .15784    
  2.2000      .37503     -.71505E-01  156.41      .15781    
  2.2100      .37660     -.70401E-01  156.51      .15777    
  2.2200      .37818     -.69296E-01  156.60      .15774    
  2.2300      .37976     -.68192E-01  156.70      .15771    
  2.2400      .38134     -.67087E-01  156.79      .15767    
  2.2500      .38291     -.65982E-01  156.89      .15764    
  2.2600      .38449     -.64878E-01  156.98      .15761    
  2.2700      .38606     -.63773E-01  157.07      .15758    
  2.2800      .38764     -.62669E-01  157.17      .15754    
  2.2900      .38921     -.61564E-01  157.26      .15751    
  2.3000      .39079     -.60459E-01  157.35      .15748    
  2.3100      .39236     -.59355E-01  157.44      .15745    
  2.3200      .39394     -.58250E-01  157.53      .15742    
  2.3300      .39551     -.57145E-01  157.63      .15739    
  2.3400      .39709     -.56041E-01  157.72      .15736    
  2.3500      .39866     -.54936E-01  157.81      .15733    
  2.3600      .40023     -.53832E-01  157.90      .15730    
  2.3700      .40180     -.52727E-01  157.99      .15727    
  2.3800      .40338     -.51622E-01  158.08      .15724    
  2.3900      .40495     -.50518E-01  158.17      .15721    
  2.4000      .40652     -.49413E-01  158.25      .15718    
  2.4100      .40809     -.48308E-01  158.34      .15715    
  2.4200      .40966     -.47204E-01  158.43      .15712    
  2.4300      .41123     -.46099E-01  158.52      .15710    
  2.4400      .41280     -.44995E-01  158.61      .15707    
  2.4500      .41438     -.43890E-01  158.69      .15704    
  2.4600      .41595     -.42785E-01  158.78      .15701    
  2.4700      .41752     -.41681E-01  158.87      .15698    
  2.4800      .41908     -.40576E-01  158.95      .15696    
  2.4900      .42065     -.39471E-01  159.04      .15693    
  2.5000      .42222     -.38367E-01  159.12      .15690    
  2.5100      .42379     -.37262E-01  159.21      .15688    
  2.5200      .42536     -.36158E-01  159.29      .15685    
  2.5300      .42693     -.35053E-01  159.38      .15682    
  2.5400      .42850     -.33948E-01  159.46      .15680    
  2.5500      .43006     -.32844E-01  159.55      .15677    
  2.5600      .43163     -.31739E-01  159.63      .15675    
  2.5700      .43320     -.30634E-01  159.72      .15672    
  2.5800      .43477     -.29530E-01  159.80      .15670    
  2.5900      .43633     -.28425E-01  159.88      .15667    
  2.6000      .43790     -.27321E-01  159.96      .15665    
  2.6100      .43947     -.26216E-01  160.05      .15662    
  2.6200      .44103     -.25111E-01  160.13      .15660    
  2.6300      .44260     -.24007E-01  160.21      .15657    
  2.6400      .44416     -.22902E-01  160.29      .15655    
  2.6500      .44573     -.21798E-01  160.37      .15653    
  2.6600      .44729     -.20693E-01  160.45      .15650    
  2.6700      .44886     -.19588E-01  160.53      .15648    
  2.6800      .45042     -.18484E-01  160.61      .15645    
  2.6900      .45199     -.17379E-01  160.70      .15643    
  2.7000      .45355     -.16274E-01  160.77      .15641    
  2.7100      .45511     -.15170E-01  160.85      .15639    
  2.7200      .45668     -.14065E-01  160.93      .15636    
  2.7300      .45824     -.12961E-01  161.01      .15634    
  2.7400      .45980     -.11856E-01  161.09      .15632    
  2.7500      .46137     -.10751E-01  161.17      .15630    
  2.7600      .46293     -.96467E-02  161.25      .15627    
  2.7700      .46449     -.85421E-02  161.33      .15625    
  2.7800      .46606     -.74374E-02  161.40      .15623    
  2.7900      .46762     -.63328E-02  161.48      .15621    
  2.8000      .46918     -.52282E-02  161.56      .15619    
  2.8100      .47074     -.41236E-02  161.64      .15617    
  2.8200      .47230     -.30189E-02  161.71      .15614    
  2.8300      .47386     -.19143E-02  161.79      .15612    
  2.8400      .47542     -.80970E-03  161.87      .15610    
  2.8500      .47657      .29492E-03  161.92      .11441    
  2.8600      .47657      .13995E-02  161.92      .00000E+00
  2.8700      .47657      .25042E-02  161.92      .00000E+00
  2.8800      .47657      .36088E-02  161.92      .00000E+00
  2.8900      .47657      .47134E-02  161.92      .00000E+00
  2.9000      .47657      .58180E-02  161.92      .00000E+00
  2.9100      .47657      .69226E-02  161.92      .00000E+00
  2.9200      .47657      .80273E-02  161.92      .00000E+00
  2.9300      .47657      .91319E-02  161.92      .00000E+00
  2.9400      .47657      .10237E-01  161.92      .00000E+00
  2.9500      .47657      .11341E-01  161.92      .00000E+00
  2.9600      .47657      .12446E-01  161.92      .00000E+00
  2.9700      .47657      .13550E-01  161.92      .00000E+00
  2.9800      .47657      .14655E-01  161.92      .00000E+00
  2.9900      .47657      .15760E-01  161.92      .00000E+00
  3.0000      .47657      .16864E-01  161.92      .00000E+00
  3.0100      .47657      .17969E-01  161.92      .00000E+00
