  0.991022      0.773200       2.85000      0.253114       161.920      0.000000E+00  0.000000E+00
  0.985770      0.783100       2.85000      0.245363       161.920      0.000000E+00  0.000000E+00
  0.980690      0.793000       2.85000      0.239374       161.920      0.000000E+00  0.000000E+00
  0.975988      0.802900       2.85000      0.232228       161.920      0.000000E+00  0.000000E+00
  0.971044      0.812800       2.85000      0.226641       161.920      0.000000E+00  0.000000E+00
  0.966227      0.822700       2.85000      0.219844       161.920      0.000000E+00  0.000000E+00
  0.960820      0.832600       2.85000      0.213860       161.920      0.000000E+00  0.000000E+00
  0.955461      0.842500       2.85000      0.206542       161.920      0.000000E+00  0.000000E+00
  0.949491      0.852400       2.85000      0.200553       161.920      0.000000E+00  0.000000E+00
  0.943704      0.862300       2.85000      0.193225       161.920      0.000000E+00  0.000000E+00
  0.937687      0.872200       2.85000      0.187037       161.920      0.000000E+00  0.000000E+00
  0.931697      0.882100       2.85000      0.180481       161.920      0.000000E+00  0.000000E+00
  0.925817      0.892000       2.85000      0.173642       161.920      0.000000E+00  0.000000E+00
  0.919734      0.901900       2.85000      0.167932       161.920      0.000000E+00  0.000000E+00
  0.913823      0.911800       2.85000      0.161123       161.920      0.000000E+00  0.000000E+00
  0.907809      0.921700       2.85000      0.155543       161.920      0.000000E+00  0.000000E+00
  0.901822      0.931600       2.85000      0.149541       161.920      0.000000E+00  0.000000E+00
  0.895978      0.941500       2.85000      0.143317       161.920      0.000000E+00  0.000000E+00
  0.890029      0.951400       2.85000      0.138212       161.920      0.000000E+00  0.000000E+00
  0.884369      0.961300       2.85000      0.131974       161.920      0.000000E+00  0.000000E+00
  0.878668      0.971200       2.85000      0.127470       161.920      0.000000E+00  0.000000E+00
  0.873207      0.981100       2.85000      0.122060       161.920      0.000000E+00  0.000000E+00
  0.867825      0.991000       2.85000      0.117514       161.920      0.000000E+00  0.000000E+00
  0.862577       1.00090       2.85000      0.112743       161.920      0.000000E+00  0.000000E+00
  0.857410       1.01080       2.85000      0.108291       161.920      0.000000E+00  0.000000E+00
  0.852286       1.02070       2.85000      0.103932       161.920      0.000000E+00  0.000000E+00
  0.847178       1.03060       2.85000      0.995327E-01   161.920      0.000000E+00  0.000000E+00
  0.841985       1.04050       2.85000      0.953491E-01   161.920      0.000000E+00  0.000000E+00
  0.836799       1.05040       2.85000      0.908189E-01   161.920      0.000000E+00  0.000000E+00
  0.831437       1.06030       2.85000      0.868151E-01   161.920      0.000000E+00  0.000000E+00
  0.826184       1.07020       2.85000      0.820179E-01   161.920      0.000000E+00  0.000000E+00
  0.820689       1.08010       2.85000      0.783669E-01   161.920      0.000000E+00  0.000000E+00
  0.815482       1.09000       2.85000      0.734099E-01   161.920      0.000000E+00  0.000000E+00
  0.810031       1.09990       2.85000      0.702774E-01   161.920      0.000000E+00  0.000000E+00
  0.804994       1.10980       2.85000      0.654173E-01   161.920      0.000000E+00  0.000000E+00
  0.799802       1.11970       2.85000      0.628856E-01   161.920      0.000000E+00  0.000000E+00
  0.795037       1.12960       2.85000      0.584356E-01   161.920      0.000000E+00  0.000000E+00
  0.790212       1.13950       2.85000      0.564116E-01   161.920      0.000000E+00  0.000000E+00
  0.785753       1.14940       2.85000      0.524701E-01   161.920      0.000000E+00  0.000000E+00
  0.781285       1.15930       2.85000      0.507756E-01   161.920      0.000000E+00  0.000000E+00
  0.777146       1.16920       2.85000      0.478067E-01   161.920      0.000000E+00  0.000000E+00
  0.773012       1.17910       2.85000      0.456820E-01   161.920      0.000000E+00  0.000000E+00
  0.769146       1.18900       2.85000      0.442428E-01   161.920      0.000000E+00  0.000000E+00
  0.765407       1.19890       2.85000      0.409462E-01   161.920      0.000000E+00  0.000000E+00
  0.761717       1.20880       2.85000      0.409140E-01   161.920      0.000000E+00  0.000000E+00
  0.758311       1.21870       2.85000      0.392330E-01   161.920      0.000000E+00  0.000000E+00
  0.754856       1.22860       2.85000      0.367698E-01   161.920      0.000000E+00  0.000000E+00
  0.751648       1.23850       2.85000      0.378971E-01   161.920      0.000000E+00  0.000000E+00
  0.748567       1.24840       2.85000      0.365859E-01   161.920      0.000000E+00  0.000000E+00
  0.745417       1.25830       2.85000      0.345658E-01   161.920      0.000000E+00  0.000000E+00
  0.742491       1.26820       2.85000      0.363348E-01   161.920      0.000000E+00  0.000000E+00
  0.739725       1.27810       2.85000      0.363233E-01   161.920      0.000000E+00  0.000000E+00
  0.736903       1.28800       2.85000      0.346627E-01   161.920      0.000000E+00  0.000000E+00
  0.734045       1.29790       2.85000      0.352390E-01   161.920      0.000000E+00  0.000000E+00
  0.731550       1.30780       2.85000      0.373675E-01   161.920      0.000000E+00  0.000000E+00
  0.729074       1.31770       2.85000      0.369613E-01   161.920      0.000000E+00  0.000000E+00
  0.726511       1.32760       2.85000      0.360574E-01   161.920      0.000000E+00  0.000000E+00
  0.723952       1.33750       2.85000      0.376744E-01   161.920      0.000000E+00  0.000000E+00
  0.721711       1.34740       2.85000      0.401684E-01   161.920      0.000000E+00  0.000000E+00
  0.719449       1.35730       2.85000      0.400555E-01   161.920      0.000000E+00  0.000000E+00
  0.717078       1.36720       2.85000      0.391908E-01   161.920      0.000000E+00  0.000000E+00
  0.714550       1.37710       2.85000      0.395990E-01   161.920      0.000000E+00  0.000000E+00
  0.712393       1.38700       2.85000      0.429015E-01   161.920      0.000000E+00  0.000000E+00
  0.710242       1.39690       2.85000      0.434715E-01   161.920      0.000000E+00  0.000000E+00
  0.707977       1.40680       2.85000      0.422102E-01   161.920      0.000000E+00  0.000000E+00
  0.705521       1.41670       2.85000      0.411167E-01   161.920      0.000000E+00  0.000000E+00
  0.703264       1.42660       2.85000      0.443188E-01   161.920      0.000000E+00  0.000000E+00
  0.701157       1.43650       2.85000      0.460101E-01   161.920      0.000000E+00  0.000000E+00
  0.698970       1.44640       2.85000      0.450039E-01   161.920      0.000000E+00  0.000000E+00
  0.696646       1.45630       2.85000      0.433672E-01   161.920      0.000000E+00  0.000000E+00
  0.694202       1.46620       2.85000      0.441533E-01   161.920      0.000000E+00  0.000000E+00
